Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","051","Arménie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.44","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","051","Arménie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","45.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","35.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","31.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","42","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2430","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2425","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","051","Arménie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2421","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","141","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","140","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","140","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","107.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","107","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","107.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","73","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","72.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","71.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","48109.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","48400.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","49052.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","036","Australie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","32.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","55.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","47","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","46","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2487","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2487","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","036","Australie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2488","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","147","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","147","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","149","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","107.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","108.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","108.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","64.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","64.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","040","Autriche","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","5.9","X","Ciffre de sources internationales",""
